Hole Depth,Rate Of Penetration,Bit Depth,Time Of Penetration,Hook Load,Standpipe Pressure,Mud G/L Alarm State,Rotary RPM,Rotary Torque,Weight on Bit,On Bottom ROP,Total Mud Volume,Trip Tank Mud Volume,Line Wear,Pump 1 total strokes,Pump 2 total strokes,Total Pump Output,TotalPumpDisplacement,Block Height,Min Convertible Torque,Pump 3 total strokes,On Bottom Hours,Circulating Hours,Tool Face,Inclination,Azimuth,H2S,Nitrogen Pressure In,Nitrogen Volume In,Hydrocarbon Flow,MWD Temperature,Total Gas Return,MWD General Variable 1,Condensate Out,MWD General Variable 3,MWD General Variable 4,MWD Vibration XY Gamma,MWD Vibration Z Gamma,Over Pull,Fill Strokes,Total Fill Strokes,Min Pressure,Min Hook Load,Min Torque,Min RPM,Min WOB,Surface Stick Slip Index,MWD DYNAMIC INC,MWD DYNAMIC AZI,Pump Total Strokes Rate,Magnetic Toolface,Gravity Toolface,Cement Fluid Temp,MWD Vibration XYZ,Nitrogen Volume Out,Trip Tank 1 Low Threshold,Trip Tank 1 High Threshold,MWD Vibration Count,Trip Tank 2 Low Threshold,Trip Tank 2 High Threshold,Sensor Depth,Bit RPM,PVT Total Mud Gain/Loss,MWD General Variable 2,Flow Data air (cmf),Flow Data pressure (psig),Flow Data temp (F),AutoDriller On Bottom ROP Setpoint,Drilling Activity,AutoDriller Off Bottom ROP Limit,Trip Speed,Pump 4 total strokes,Total Strokes P1+P2+P3+P4,AutoDriller Status,Autodriller Sensitivity,Convertible Torque,MWD Vibration XYZ Gamma,MWD General Variable 5,MWD General Variable 6,MWD General Variable 7,MWD General Variable 8,MWD General Variable 9,MWD General Variable 10,MWD General Variable 0,Relative MSE,Motor RPM,Differential Pressure,AutoDriller WOB,AutoDriller WOB SP,AutoDriller Brake Pos,AutoDriller Diff Press,AutoDriller Diff Press SP,TTS Weight on Bit,Min TTS Weight on Bit,AutoDriller Ticks Per Depth,P1 Rate,P2 Rate,PVT Mud Tanks Included,PVT Monitor Mud Gain/Loss,PVT Mud G/L Threshold,Trip Tank 1 Refill Status,Flow 1 G/L Threshold,Trip Tank Fill,Trip Tank Accum,YYYY/MM/DD,HH:MM:SS
81,123.5,81,0.49,3.6,333,0,3942,1112.5,6.4,123.5,-999.25,-999.25,8979,0,0,0,0,44.4,1,0,0.2,0.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,332,3,647,17,5.8,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,3942,-999.25,-999.25,2467,367,88,0,1,0,4.33,0,0,0,0,1.113,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,333.2,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,0:37:38
82,137,82,0.44,3.7,335,0,4740,1182.23,6.4,137,-999.25,-999.25,8979,0,0,0,0,43.4,1,0,0.2,0.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,333,3,713,17,5.7,14.6,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,4740,-999.25,-999.25,2462,368,88,0,1,0,8.66,0,0,0,0,1.182,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,334.7,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,0:38:05
83,144.37,83,0.42,3.8,335,0,2733,1058.35,6.3,144.37,-999.25,-999.25,8979,0,0,0,0,42.3,1,0,0.2,0.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,334,3,578,17,5.6,19.4,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,2733,-999.25,-999.25,2452,368,89,0,1,0,4.33,0,0,0,0,1.058,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,334.7,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,0:38:32
84,146.06,84,0.41,4.1,334,0,225,954.497,6.4,146.06,-999.25,-999.25,8979,0,0,0,0,41.3,1,0,0.2,0.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,333,3,507,17,5.7,19.5,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,225,-999.25,-999.25,2462,368,89,0,1,0,4.33,0,0,0,0,0.955,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,334.4,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,0:38:54
85,146.02,85,0.41,4,333,0,17,907.022,6,146.02,-999.25,-999.25,8979,0,0,0,0,40.3,1,0,0.2,0.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,332,3,512,17,5.3,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,17,-999.25,-999.25,2465,367,90,0,1,0,8.66,0,0,0,0,0.907,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,333.2,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,0:39:15
86,143.18,86,0.42,4,335,0,17,1010.87,6.3,143.18,-999.25,-999.25,8979,0,0,0,0,39.2,1,0,0.2,0.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,333,3,658,17,5.4,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,17,-999.25,-999.25,2463,368,90,0,1,0,8.66,0,0,0,0,1.011,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,335.4,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,0:39:38
87,139.97,87,0.43,4.5,337,0,3566,1237.87,6.3,139.97,-999.25,-999.25,8979,0,0,0,0,38.2,1,0,0.2,0.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,335,3,765,17,4.9,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,3566,-999.25,-999.25,2462,369,90,0,1,0,4.33,0,0,0,0,1.238,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,337,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,0:40:03
88,140.55,88,0.43,3.6,339,0,17,1334.3,6.4,140.55,-999.25,-999.25,8979,0,0,0,0,37.2,1,0,0.2,0.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,336,3,828,16,5.7,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,17,-999.25,-999.25,2452,372,91,0,1,0,4.33,0,0,0,0,1.334,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,338.7,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,0:40:32
89,141.4,89,0.42,3.4,340,0,245,1315.76,6.5,141.4,-999.25,-999.25,8979,0,0,0,0,36.2,1,0,0.2,0.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,338,3,840,16,5.8,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,245,-999.25,-999.25,2465,373,92,0,1,0,4.33,0,0,0,0,1.316,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,339.7,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,0:41:18
90,140.95,90,0.43,3.6,340,0,-999.25,1412.93,6.5,140.95,-999.25,-999.25,8979,0,0,0,0,35.2,1,0,0.2,0.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,337,3,630,16,5.9,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,-999.25,-999.25,-999.25,2461,373,92,0,1,0,4.33,0,0,0,0,1.413,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,339.8,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,0:41:53
91,137.97,91,0.43,4,340,0,-999.25,1109.53,6.3,137.97,-999.25,-999.25,8979,0,0,0,0,34.2,1,0,0.2,0.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,339,3,659,17,5.4,17.3,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,-999.25,-999.25,-999.25,2449,373,92,0,1,0,8.66,0,0,0,0,1.11,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,339.6,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,0:42:09
92,135.15,92,0.44,3.9,340,0,3069,1027.19,6.4,135.15,-999.25,-999.25,8979,0,0,0,0,33.3,1,0,0.2,0.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,338,3,650,17,5.4,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,3069,-999.25,-999.25,2455,373,92,0,1,0,8.66,0,0,0,0,1.027,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,339.8,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,0:42:36
93,129.19,93,0.46,4.2,340,0,17,1257.15,6.2,129.19,-999.25,-999.25,8979,0,0,0,0,32.3,1,0,0.2,0.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,338,3,633,16,5.2,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,17,-999.25,-999.25,2469,373,93,0,1,0,8.66,0,0,0,0,1.257,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,339.6,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,0:42:56
94,124.92,94,0.48,5.1,342,0,17,1300.18,6.3,124.92,-999.25,-999.25,8979,0,0,0,0,31.3,1,0,0.2,0.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,340,3,409,16,5.1,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,17,-999.25,-999.25,2454,375,93,0,1,0,8.66,0,0,0,0,1.3,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,341.6,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,0:43:16
95,122.67,95,0.49,5.6,340,0,17,866.964,5.3,122.67,-999.25,-999.25,8979,0,0,0,0,30.3,1,0,0.2,0.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,332,4,455,17,3.7,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,17,-999.25,-999.25,2473,373,93,0,1,0,8.66,0,0,0,0,0.867,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,339.5,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,0:43:25
96,124.88,96,0.48,4.6,341,0,17,1020.52,5.1,124.88,-999.25,-999.25,8979,0,0,0,0,29.3,1,0,0.3,0.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,333,4,607,17,4.7,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,17,-999.25,-999.25,2463,370,93,0,1,0,8.66,0,0,0,0,1.021,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,340.6,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,0:43:38
97,129.87,97,0.46,4.6,343,0,17,928.534,5.8,129.87,-999.25,-999.25,8979,0,0,0,0,28.3,1,0,0.3,0.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,341,4,658,17,4.8,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,17,-999.25,-999.25,2433,375,93,0,1,0,8.66,0,0,0,0,0.929,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,342.8,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,0:43:54
98,140.63,98,0.43,4.2,343,0,240,1007.17,6.2,140.63,-999.25,-999.25,8979,0,0,0,0,27.3,1,0,0.3,0.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,341,3,563,17,5.1,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,240,-999.25,-999.25,2450,376,94,0,1,0,4.33,0,0,0,0,1.007,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,342.9,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,0:44:16
99,150.66,99,0.4,4.1,341,0,17,768.304,6,150.66,-999.25,-999.25,8979,0,0,0,0,26.3,1,0,0.3,0.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,340,3,466,17,5.3,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,17,-999.25,-999.25,2447,374,94,0,1,0,4.33,0,0,0,0,0.768,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,341,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,0:44:33
100,162.32,100,0.37,4,342,0,17,817.263,5.9,162.32,-999.25,-999.25,8979,0,0,0,0,25.3,1,0,0.3,0.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,341,4,610,17,5.4,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,17,-999.25,-999.25,2448,375,94,0,1,0,4.33,0,0,0,0,0.817,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,341.8,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,0:44:53
101,178.05,101,0.34,3.9,342,0,17,874.382,6.2,178.05,-999.25,-999.25,8979,0,0,0,0,24.2,1,0,0.3,0.5,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,342,3,523,17,5.4,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,17,-999.25,-999.25,2467,375,94,0,1,0,4.33,0,0,0,0,0.874,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,342,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,0:45:19
102,191.49,102,0.31,4,344,0,3984,1020.52,6.4,191.49,-999.25,-999.25,8979,0,0,0,0,23.2,1,0,0.3,0.5,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,341,3,483,17,5.4,8.9,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,3984,-999.25,-999.25,2455,376,94,0,1,0,4.33,0,0,0,0,1.021,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,343.8,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,0:45:48
103,194.17,103,0.31,3.3,347,0,3984,1138.47,6.5,194.17,-999.25,-999.25,8979,0,0,0,0,22.2,1,0,0.3,0.5,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,344,3,805,16,5.5,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,3984,-999.25,-999.25,2456,379,95,0,1,0,4.33,0,0,0,0,1.138,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,347.1,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,0:46:27
104,189.87,104,0.32,3.2,348,0,3533,1212.65,6.6,189.87,-999.25,-999.25,8979,0,0,0,0,21.2,1,0,0.3,0.5,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,346,3,762,16,6.2,6.4,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,3533,-999.25,-999.25,2468,380,95,0,1,0,4.33,0,0,0,0,1.213,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,348.2,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,0:47:21
105,11.49,105,5.22,11.1,334,0,20,2123.58,7.4,11.49,-999.25,-999.25,8979,0,0,0,0,51.1,1,0,0.3,0.7,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,189,4,583,18,0,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,20,-999.25,-999.25,2360,363,88,0,1,0,17.31,0,0,0,0,2.124,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,333.7,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,1:01:57
106,21.54,106,2.79,5.2,342,0,18,2056.82,6.9,21.54,-999.25,-999.25,8979,0,0,0,0,50.1,1,0,0.3,0.7,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,334,5,906,18,6.5,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,18,-999.25,-999.25,2462,374,88,0,1,0,4.33,0,0,0,0,2.057,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,341.9,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,1:02:32
107,34.05,107,1.76,5.2,341,0,18,1800.9,6.8,34.05,-999.25,-999.25,8979,0,0,0,0,49.2,1,0,0.3,0.7,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,340,5,1019,18,6.5,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,18,-999.25,-999.25,2481,374,88,0,1,0,4.33,0,0,0,0,1.801,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,341.3,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,1:03:13
108,45.13,108,1.33,5,341,0,18,1869.89,6.8,45.13,-999.25,-999.25,8979,0,0,0,0,48.2,2,0,0.4,0.7,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,340,5,1189,18,6.6,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,18,-999.25,-999.25,2469,373,89,0,1,0,4.33,0,0,0,0,1.87,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,340.8,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,1:03:48
109,66.35,109,0.9,5.2,341,0,264,1952.97,6.9,66.35,-999.25,-999.25,8979,0,0,0,0,47.2,2,0,0.4,0.7,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,340,5,1289,18,6.5,7.1,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,264,-999.25,-999.25,2470,374,90,0,1,0,4.33,0,0,0,0,1.953,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,341.1,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,1:04:30
110,81.44,110,0.74,5,341,0,-999.25,1791.25,6.8,81.44,-999.25,-999.25,8979,0,0,0,0,46.2,2,0,0.4,0.7,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,340,5,1176,18,6.5,11.2,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,-999.25,-999.25,-999.25,2490,374,90,0,1,0,4.33,0,0,0,0,1.791,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,341.3,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,1:05:07
111,90.78,111,0.66,5,345,0,18,1748.23,6.8,90.78,-999.25,-999.25,8979,0,0,0,0,45.2,2,0,0.4,0.7,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,340,5,1141,18,6.6,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,18,-999.25,-999.25,2481,378,91,0,1,0,4.33,0,0,0,0,1.748,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,344.7,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,1:05:49
112,93.08,112,0.64,5,345,0,18,1896.59,6.8,93.08,-999.25,-999.25,8979,0,0,0,0,44.2,2,0,0.4,0.7,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,344,5,1214,18,6.6,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,18,-999.25,-999.25,2476,378,91,0,1,0,4.33,0,0,0,0,1.897,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,344.7,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,1:06:22
113,93.8,113,0.64,5,345,0,-999.25,1786.8,6.9,93.8,-999.25,-999.25,8979,0,0,0,0,43.1,2,0,0.4,0.7,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,344,5,1270,18,6.6,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,-999.25,-999.25,-999.25,2474,378,92,0,1,0,4.33,0,0,0,0,1.787,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,345.5,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,1:07:05
114,93.77,114,0.64,5,346,0,-999.25,1846.89,6.9,93.77,-999.25,-999.25,8979,0,0,0,0,42.1,2,0,0.4,0.7,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,345,5,1299,18,6.6,8.8,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,-999.25,-999.25,-999.25,2483,379,92,0,1,0,4.33,0,0,0,0,1.847,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,346,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,1:07:45
115,93.67,115,0.64,5,346,0,18,1685.92,6.9,93.67,-999.25,-999.25,8979,0,0,0,0,41.1,2,0,0.4,0.8,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,345,5,1144,18,6.6,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,18,-999.25,-999.25,2479,379,93,0,1,0,4.33,0,0,0,0,1.686,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,346.3,-999.25,0,-999.25,-999.25,0,0,0,-999.25,-999.25,-999.25,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/7/2015,1:08:28
