Hole Depth,Rate Of Penetration,Bit Depth,Time Of Penetration,Hook Load,Standpipe Pressure,Mud G/L Alarm State,Rotary RPM,Rotary Torque,Weight on Bit,On Bottom ROP,Total Mud Volume,Trip Tank Mud Volume,Line Wear,Pump 1 total strokes,Pump 2 total strokes,Total Pump Output,TotalPumpDisplacement,Block Height,Pump 3 total strokes,On Bottom Hours,Circulating Hours,Tool Face,Inclination,Azimuth,H2S,Nitrogen Pressure In,Nitrogen Volume In,Hydrocarbon Flow,Nitrogen Volume Out,Total Gas Return,Condensate Out,Over Pull,Fill Strokes,Total Fill Strokes,Min Pressure,Min Hook Load,Min Torque,Min RPM,Min WOB,Surface Stick Slip Index,MWD DYNAMIC INC,MWD DYNAMIC AZI,Pump Total Strokes Rate,Magnetic Toolface,Gravity Toolface,Bit RPM,Trip Tank 1 Low Threshold,Trip Tank 1 High Threshold,Trip Tank 2 Low Threshold,Trip Tank 2 High Threshold,Sensor Depth,PVT Total Mud Gain/Loss,Differential Pressure,Flow Data air (cmf),Flow Data pressure (psig),Flow Data temp (F),TTS Weight on Bit,Drilling Activity,AutoDriller Off Bottom ROP Limit,Trip Speed,Pump 4 total strokes,Total Strokes P1+P2+P3+P4,AutoDriller Status,Autodriller Sensitivity,Convertible Torque,Min Convertible Torque,Motor RPM,AutoDriller WOB SP,AutoDriller Diff Press SP,AutoDriller On Bottom ROP Setpoint,Min TTS Weight on Bit,P1 Rate,P2 Rate,PVT Mud Tanks Included,PVT Monitor Mud Gain/Loss,PVT Mud G/L Threshold,Trip Tank 1 Refill Status,Flow 1 G/L Threshold,Trip Tank Fill,Trip Tank Accum,YYYY/MM/DD,HH:MM:SS,Memos,Extra1,Extra2,Extra3
4471,153.39,4471,0.39,74.6,536,0,41,1510.85,3.9,153.39,-999.25,-999.25,8845,0,0,0,0,17.2,0,36.8,57.8,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,536,74,1196,40,3.5,5.8,0,0,0,234,26,41,0,0,0,0,0,-999.25,536,2453,552,123,0,1,0,4.33,0,0,0,0,1.511,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,14:46:02,,,,
4472,150.46,4472,0.4,74.4,536,0,40,1603.58,4.9,150.46,-999.25,-999.25,8845,0,0,0,0,16.2,0,36.8,57.8,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,536,73,1177,40,3.7,5.2,0,0,0,234,26,40,0,0,0,0,0,-999.25,536,2452,552,124,0,1,0,4.33,0,0,0,0,1.604,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,14:46:24,,,,
4473,146.84,4473,0.41,74.3,537,0,41,1516.79,4.5,146.84,-999.25,-999.25,8845,0,0,0,0,15.1,0,36.8,57.8,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,536,74,1265,40,3.8,5,0,0,0,234,26,41,0,0,0,0,0,-999.25,537.1,2445,552,124,0,1,0,8.66,0,0,0,0,1.517,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,14:46:42,,,,
4474,144.78,4474,0.41,74.6,538,0,40,1557.59,4.1,144.78,-999.25,-999.25,8845,0,0,0,0,14.1,0,36.8,57.8,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,537,74,1250,40,3.5,5,0,0,0,234,26,40,0,0,0,0,0,-999.25,537.9,2453,554,125,0,1,0,8.66,0,0,0,0,1.558,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,14:47:01,,,,
4475,145.29,4475,0.41,74.7,539,0,41,1494.53,3.9,145.29,-999.25,-999.25,8845,0,0,0,0,13.1,0,36.8,57.8,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,538,74,1219,40,3.5,6.8,0,0,0,234,26,41,0,0,0,0,0,-999.25,538.6,2449,555,125,0,1,0,8.66,0,0,0,0,1.495,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,14:47:16,,,,
4476,149.55,4476,0.4,74.8,540,0,41,1587.26,4.6,149.55,-999.25,-999.25,8845,0,0,0,0,12.1,0,36.8,57.8,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,539,73,1199,40,3.3,6.7,0,0,0,234,26,41,0,0,0,0,0,-999.25,539.5,2446,556,125,0,1,0,8.66,0,0,0,0,1.587,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,14:47:36,,,,
4477,157.53,4477,0.38,74.4,541,0,41,1619.16,5.6,157.53,-999.25,-999.25,8845,0,0,0,0,11.1,0,36.8,57.8,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,540,72,1225,40,3.6,6.7,0,0,0,234,26,41,0,0,0,0,0,-999.25,541,2452,557,126,0,1,0,8.66,0,0,0,0,1.619,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,14:47:59,,,,
4478,165.4,4478,0.36,74.5,542,0,41,1626.57,5,165.4,-999.25,-999.25,8845,0,0,0,0,10.1,0,36.9,57.8,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,541,73,1244,40,3.8,6.1,0,0,0,234,26,41,0,0,0,0,0,-999.25,542.3,2454,558,126,0,1,0,4.33,0,0,0,0,1.627,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,14:48:23,,,,
4479,169.77,4479,0.35,74.2,543,0,41,1526.43,4.7,169.77,-999.25,-999.25,8845,0,0,0,0,9.1,0,36.9,57.8,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,542,73,1236,40,3.6,6,0,0,0,234,26,41,0,0,0,0,0,-999.25,542.8,2449,559,127,0,1,0,8.66,0,0,0,0,1.526,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,14:48:38,,,,
4480,175.73,4480,0.34,74.3,544,0,41,1640.67,5.5,175.73,-999.25,-999.25,8845,0,0,0,0,8.2,0,36.9,57.8,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,543,73,1231,40,3.8,6.1,0,0,0,234,26,41,0,0,0,0,0,-999.25,543.9,2444,560,127,0,1,0,4.33,0,0,0,0,1.641,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,14:49:02,,,,
4481,180.16,4481,0.33,74.5,544,0,41,1648.83,5.6,180.16,-999.25,-999.25,8845,0,0,0,0,7.2,0,36.9,57.8,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,544,73,1175,40,3.6,8.6,0,0,0,234,26,41,0,0,0,0,0,-999.25,544.1,2452,560,127,0,1,0,8.66,0,0,0,0,1.649,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,14:49:37,,,,
4482,180.06,4482,0.33,74.7,544,0,41,1510.85,5.2,180.06,-999.25,-999.25,8845,0,0,0,0,6.2,0,36.9,57.9,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,540,73,1164,40,3.4,8.5,0,0,0,234,26,41,0,0,0,0,0,-999.25,544.1,2455,560,128,0,1,0,4.33,0,0,0,0,1.511,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,14:49:59,,,,
4483,177.64,4483,0.34,74.5,540,0,41,1722.27,5.4,177.64,-999.25,-999.25,8845,0,0,0,0,5.2,0,36.9,57.9,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,539,73,1105,40,3.6,9.5,0,0,0,234,26,41,0,0,0,0,0,-999.25,539.9,2454,556,128,0,1,0,4.33,0,0,0,0,1.722,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,14:50:55,,,,
4484,156.52,4484,0.38,74.6,539,0,41,1551.65,4.3,156.52,-999.25,-999.25,8845,0,0,0,0,4.2,0,36.9,57.9,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,535,74,1190,40,3.5,9.6,0,0,0,234,26,41,0,0,0,0,0,-999.25,538.9,2447,555,129,0,1,0,4.33,0,0,0,0,1.552,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,14:51:18,,,,
4485,145.26,4485,0.41,74.7,535,0,41,1738.59,5.3,145.26,-999.25,-999.25,8845,0,0,0,0,3.2,0,36.9,57.9,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,530,73,1130,40,3.4,10,0,0,0,234,26,41,0,0,0,0,0,-999.25,535.3,2455,551,129,0,1,0,4.33,0,0,0,0,1.739,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,14:52:10,,,,
4486,119.24,4486,0.5,74.5,530,0,41,1642.89,5.4,119.24,-999.25,-999.25,8845,0,0,0,0,2.2,0,36.9,57.9,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,521,73,1129,40,3.6,8.3,0,0,0,234,26,41,0,0,0,0,0,-999.25,530.2,2462,547,129,0,1,0,4.33,0,0,0,0,1.643,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,14:52:58,Connection at 4489.1,,,
4487,100.74,4487,0.6,74.4,521,0,41,1531.62,4.1,100.74,-999.25,-999.25,8845,0,0,0,0,1.2,0,36.9,57.9,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,519,74,1239,40,3.7,8.3,0,0,0,234,26,41,0,0,0,0,0,-999.25,521.4,2449,538,129,0,1,0,4.33,0,0,0,0,1.532,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,14:53:20,ZWOB from SideKick sk-06-03-3887,,,
4488,9.65,4488,6.22,76.3,467,0,41,1539.78,3.8,9.65,-999.25,-999.25,8846,0,0,0,0,31.2,0,37,58,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,441,75,994,40,1.8,6.1,0,0,0,234,26,41,0,0,0,0,0,-999.25,466.5,2460,479,111,0,1,0,4.33,0,0,0,0,1.54,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:02:08,,,,
4489,17.8,4489,3.37,76.4,478,0,41,1565,3.7,17.8,-999.25,-999.25,8846,0,0,0,0,30.1,0,37,58,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,467,74,1193,40,2.2,-999.25,0,0,0,234,26,41,0,0,0,0,0,-999.25,477.7,2459,490,112,0,1,0,4.33,0,0,0,0,1.565,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:02:35,,,,
4490,26.54,4490,2.26,76.2,487,0,41,1762.32,4.1,26.54,-999.25,-999.25,8846,0,0,0,0,29.1,0,37,58,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,478,75,1130,40,2.3,9.3,0,0,0,234,26,41,0,0,0,0,0,-999.25,487.1,2460,500,113,0,1,0,4.33,0,0,0,0,1.762,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:02:57,,,,
4491,37.46,4491,1.6,76.1,497,0,41,1771.97,4.6,37.46,-999.25,-999.25,8846,0,0,0,0,28.1,0,37,58,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,487,74,1188,40,2.4,9.5,0,0,0,234,26,41,0,0,0,0,0,-999.25,497.1,2459,511,114,0,1,0,4.33,0,0,0,0,1.772,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:03:22,,,,
4492,47.77,4492,1.26,76,505,0,41,1555.36,4.1,47.77,-999.25,-999.25,8846,0,0,0,0,27.1,0,37,58.1,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,497,74,1219,40,2.4,10.7,0,0,0,234,26,41,0,0,0,0,0,-999.25,505.4,2447,518,115,0,1,0,4.33,0,0,0,0,1.555,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:03:44,,,,
4493,65.05,4493,0.92,75.7,512,0,41,1506.4,3.3,65.05,-999.25,-999.25,8846,0,0,0,0,26.1,0,37,58.1,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,505,75,1224,41,2.9,10.8,0,0,0,234,26,41,0,0,0,0,0,-999.25,512.4,2454,526,116,0,1,0,4.33,0,0,0,0,1.506,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:04:04,,,,
4494,81.36,4494,0.74,76.2,518,0,41,1654.76,5,81.36,-999.25,-999.25,8846,0,0,0,0,25.1,0,37,58.1,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,512,74,1274,40,2.5,9.8,0,0,0,234,26,41,0,0,0,0,0,-999.25,517.8,2455,529,116,0,1,0,4.33,0,0,0,0,1.655,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:04:23,,,,
4495,97.21,4495,0.62,76.1,522,0,41,1532.36,3.5,97.21,-999.25,-999.25,8846,0,0,0,0,24.2,0,37,58.1,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,518,75,1170,40,2.4,8.9,0,0,0,234,26,41,0,0,0,0,0,-999.25,522.4,2454,535,117,0,1,0,8.66,0,0,0,0,1.532,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:04:40,,,,
4496,113.83,4496,0.53,75.6,527,0,41,1540.52,3.6,113.83,-999.25,-999.25,8846,0,0,0,0,23.2,0,37,58.1,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,523,75,1257,40,2.9,8.9,0,0,0,234,26,41,0,0,0,0,0,-999.25,526.9,2456,541,118,0,1,0,4.33,0,0,0,0,1.541,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:04:59,,,,
4497,130.45,4497,0.46,75.8,531,0,41,1606.54,4,130.45,-999.25,-999.25,8846,0,0,0,0,22.2,0,37,58.1,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,527,75,1242,40,2.7,8.9,0,0,0,234,26,41,0,0,0,0,0,-999.25,531.3,2448,545,118,0,1,0,8.66,0,0,0,0,1.607,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:05:18,,,,
4498,142.48,4498,0.42,75.9,534,0,41,1645.12,4.3,142.48,-999.25,-999.25,8846,0,0,0,0,21.2,0,37,58.1,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,531,74,1203,40,2.6,6.5,0,0,0,234,26,41,0,0,0,0,0,-999.25,534.3,2442,546,118,0,1,0,4.33,0,0,0,0,1.645,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:05:35,,,,
4499,158.4,4499,0.38,75.6,539,0,41,1703.72,5.2,158.4,-999.25,-999.25,8846,0,0,0,0,20.2,0,37,58.1,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,534,73,1204,40,2.9,7.7,0,0,0,234,26,41,0,0,0,0,0,-999.25,538.6,2455,553,119,0,1,0,8.66,0,0,0,0,1.704,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:06:01,,,,
4500,167.76,4500,0.36,75.5,540,0,41,1634.73,5.4,167.76,-999.25,-999.25,8846,0,0,0,0,19.2,0,37,58.1,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,528,73,1144,40,3,8.2,0,0,0,234,26,41,0,0,0,0,0,-999.25,539.7,2472,555,120,0,1,0,4.33,0,0,0,0,1.635,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:06:57,,,,
4501,167.38,4501,0.36,74.9,528,0,41,1669.6,5.2,167.38,-999.25,-999.25,8846,0,0,0,0,18.2,0,37,58.1,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,526,73,1340,40,3.6,7.3,0,0,0,234,26,41,0,0,0,0,0,-999.25,527.8,2467,543,120,0,1,0,8.66,0,0,0,0,1.67,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:07:23,,,,
4502,162.58,4502,0.37,75,532,0,41,1655.5,5.7,162.58,-999.25,-999.25,8846,0,0,0,0,17.2,0,37.1,58.1,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,527,73,1262,40,3.7,5.5,0,0,0,234,26,41,0,0,0,0,0,-999.25,531.7,2457,545,120,0,1,0,4.33,0,0,0,0,1.656,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:07:51,,,,
4503,152.49,4503,0.39,75.1,535,0,41,1659.95,3.9,152.49,-999.25,-999.25,8846,0,0,0,0,16.2,0,37.1,58.1,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,532,75,1294,40,3.5,6.2,0,0,0,234,26,41,0,0,0,0,0,-999.25,535.1,2466,549,121,0,1,0,8.66,0,0,0,0,1.66,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:08:10,,,,
4504,144.32,4504,0.42,75.2,538,0,41,1799.41,5.6,144.32,-999.25,-999.25,8846,0,0,0,0,15.1,0,37.1,58.1,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,535,73,1318,40,3.3,7.6,0,0,0,234,26,41,0,0,0,0,0,-999.25,538.2,2462,553,121,0,1,0,4.33,0,0,0,0,1.799,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:08:32,,,,
4505,134.46,4505,0.45,74.9,544,0,41,1755.65,5.5,134.46,-999.25,-999.25,8846,0,0,0,0,14.1,0,37.1,58.1,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,538,73,1308,40,3.7,8.5,0,0,0,234,26,41,0,0,0,0,0,-999.25,543.5,2462,557,121,0,1,0,8.66,0,0,0,0,1.756,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:09:13,,,,
4506,128.16,4506,0.47,75.3,547,0,41,1710.4,4.9,128.16,-999.25,-999.25,8846,0,0,0,0,13.1,0,37.1,58.2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,544,74,1285,40,3.2,8.3,0,0,0,234,26,41,0,0,0,0,0,-999.25,546.8,2461,560,121,0,1,0,8.66,0,0,0,0,1.71,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:09:41,,,,
4507,126.75,4507,0.47,75.3,548,0,41,1692.59,4.3,126.75,-999.25,-999.25,8846,0,0,0,0,12.1,0,37.1,58.2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,547,74,1196,40,3.2,8.9,0,0,0,234,26,41,0,0,0,0,0,-999.25,547.8,2472,562,121,0,1,0,8.66,0,0,0,0,1.693,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:10:03,,,,
4508,129.95,4508,0.46,75.4,548,0,41,1621.38,3.6,129.95,-999.25,-999.25,8846,0,0,0,0,11.1,0,37.1,58.2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,548,75,1320,40,3.1,9.1,0,0,0,234,26,41,0,0,0,0,0,-999.25,548.1,2458,562,121,0,1,0,4.33,0,0,0,0,1.621,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:10:24,,,,
4509,133.2,4509,0.45,75.5,548,0,41,1737.1,5.3,133.2,-999.25,-999.25,8846,0,0,0,0,10.1,0,37.1,58.2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,547,73,1285,40,3,9.2,0,0,0,234,26,41,0,0,0,0,0,-999.25,548.1,2468,562,122,0,1,0,4.33,0,0,0,0,1.737,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:10:44,,,,
4510,135.87,4510,0.44,75.3,547,0,41,1588,4,135.87,-999.25,-999.25,8846,0,0,0,0,9.2,0,37.1,58.2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,545,74,1243,40,3.2,8.5,0,0,0,234,26,41,0,0,0,0,0,-999.25,547.2,2467,562,122,0,1,0,8.66,0,0,0,0,1.588,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:11:06,,,,
4511,137.11,4511,0.44,75.2,545,0,41,1616.93,3.8,137.11,-999.25,-999.25,8846,0,0,0,0,8.2,0,37.1,58.2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,545,75,1289,40,3.4,8.2,0,0,0,234,26,41,0,0,0,0,0,-999.25,545.4,2467,560,122,0,1,0,8.66,0,0,0,0,1.617,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:11:26,,,,
4512,139.68,4512,0.43,75.1,545,0,41,1700.75,5.3,139.68,-999.25,-999.25,8846,0,0,0,0,7.2,0,37.1,58.2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,545,73,1320,40,3.4,7.6,0,0,0,234,26,41,0,0,0,0,0,-999.25,545.3,2465,560,122,0,1,0,4.33,0,0,0,0,1.701,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:11:50,,,,
4513,143.79,4513,0.42,75.1,545,0,41,1763.81,5.3,143.79,-999.25,-999.25,8846,0,0,0,0,6.2,0,37.1,58.2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,543,73,1313,40,3.4,8.8,0,0,0,234,26,41,0,0,0,0,0,-999.25,544.7,2475,559,123,0,1,0,4.33,0,0,0,0,1.764,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:12:08,,,,
4514,148.9,4514,0.4,75.1,543,0,41,1559.81,3.7,148.9,-999.25,-999.25,8846,0,0,0,0,5.2,0,37.1,58.2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,542,75,1332,41,3.4,9,0,0,0,234,26,41,0,0,0,0,0,-999.25,543,2473,557,123,0,1,0,4.33,0,0,0,0,1.56,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:12:27,,,,
4515,153.41,4515,0.39,75,543,0,41,1628.8,3.9,153.41,-999.25,-999.25,8846,0,0,0,0,4.2,0,37.1,58.2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,542,75,1325,40,3.5,9.2,0,0,0,234,26,41,0,0,0,0,0,-999.25,542.8,2465,557,123,0,1,0,8.66,0,0,0,0,1.629,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:12:45,,,,
4516,157.95,4516,0.38,75.2,544,0,41,1602.09,3.8,157.95,-999.25,-999.25,8846,0,0,0,0,3.2,0,37.1,58.2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,543,75,1270,40,3.3,7.3,0,0,0,234,26,41,0,0,0,0,0,-999.25,544.1,2458,557,123,0,1,0,4.33,0,0,0,0,1.602,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:13:05,,,,
4517,163.74,4517,0.37,75.1,545,0,41,1670.34,3.9,163.74,-999.25,-999.25,8846,0,0,0,0,2.2,0,37.1,58.2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,544,73,1364,40,3.5,6.7,0,0,0,234,26,41,0,0,0,0,0,-999.25,544.7,2458,558,123,0,1,0,8.66,0,0,0,0,1.67,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:13:23,,,,
4518,170.46,4518,0.35,75.1,545,0,41,1651.05,5.6,170.46,-999.25,-999.25,8846,0,0,0,0,1.2,0,37.1,58.2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,544,73,1326,40,3.4,6.6,0,0,0,234,26,41,0,0,0,0,0,-999.25,544.7,2465,559,123,0,1,0,4.33,0,0,0,0,1.651,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:13:45,Connection at 4520.8,ZWOB from SideKick sk-06-03-3887,,
4519,6.42,4519,9.35,77.4,461,0,41,1535.33,3.6,6.42,-999.25,-999.25,8846,0,0,0,0,31.2,0,37.2,58.4,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,445,76,1143,40,2.3,5.4,0,0,0,234,26,41,0,0,0,0,0,-999.25,460.7,2462,473,105,0,1,0,4.33,0,0,0,0,1.535,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:23:34,,,,
4520,16.33,4520,3.67,77.2,474,0,40,1588,3.8,16.33,-999.25,-999.25,8846,0,0,0,0,30.4,0,37.2,58.4,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,461,76,1225,40,2.5,-999.25,0,0,0,234,26,40,0,0,0,0,0,-999.25,474.4,2468,486,106,0,1,0,4.33,0,0,0,0,1.588,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:24:00,,,,
4521,27.48,4521,2.18,77.2,486,0,40,1633.25,4.2,27.48,-999.25,-999.25,8846,0,0,0,0,29.4,0,37.2,58.4,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,475,75,1254,40,2.5,6.5,0,0,0,234,26,40,0,0,0,0,0,-999.25,486.5,2469,499,107,0,1,0,4.33,0,0,0,0,1.633,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:24:25,,,,
4522,37.45,4522,1.6,77.1,495,0,40,1671.08,4.3,37.45,-999.25,-999.25,8846,0,0,0,0,28.4,0,37.2,58.4,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,487,75,1249,40,2.6,6.5,0,0,0,234,26,40,0,0,0,0,0,-999.25,494.8,2466,507,108,0,1,0,8.66,0,0,0,0,1.671,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:24:46,,,,
4523,46.69,4523,1.28,76.9,502,0,40,1519.75,3.4,46.69,-999.25,-999.25,8846,0,0,0,0,27.4,0,37.2,58.4,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,495,76,1287,40,2.8,8.5,0,0,0,234,26,40,0,0,0,0,0,-999.25,502.1,2462,514,109,0,1,0,8.66,0,0,0,0,1.52,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/3/2015,15:25:05,,,,
